date,target_date,open,close,target_return,target_bp,phase,up_score,up_predicted,up_actual_extreme,up_score_excess,down_score,down_predicted,down_actual_extreme,down_score_excess,conflict,marker
2018-03-27,2018-03-28,5956.2359,6034.775,0.0010624663136662438,10.624663136662438,Development,0.44834934959428296,0,0,-0.36516212577563456,0.5605161766306488,0,0,-0.12269865325749252,0,none
2018-03-28,2018-03-29,5962.5642,5973.3414,0.005267532381454387,52.67532381454387,Development,0.48606225582880813,0,0,-0.3274492195411094,0.5733266749504987,0,0,-0.10988815493764259,0,none
2018-03-29,2018-03-30,5993.9722,6034.8572,0.009710338663232232,97.10338663232233,Development,0.6947599474278021,0,0,-0.11875152794211541,0.7114888877137517,1,0,0.028274057825610432,0,down
2018-03-30,2018-04-02,6052.1757,6114.7382,0.01240177148194821,124.0177148194821,Development,0.45814976333932755,0,0,-0.35536171203058997,0.6387277243851184,0,0,-0.04448710550302293,0,none
2018-04-02,2018-04-03,6127.2334,6121.9642,-0.01438918582732629,-143.8918582732629,Development,0.4273099932108279,0,0,-0.3862014821590896,0.6149414581229196,0,0,-0.06827337176522175,0,none
2018-04-03,2018-04-04,6039.0675,6059.7089,0.00638825447802982,63.882544780298204,Development,0.5304632923125036,0,0,-0.28304818305741397,0.6399752541952719,0,0,-0.0432395756928694,0,none
2018-04-04,2018-04-09,6077.6466,6017.6863,-0.013705880825647276,-137.05880825647276,Development,0.4453057753598273,0,0,-0.36820570001009023,0.7807864152529826,1,0,0.09757158536484134,0,down
2018-04-09,2018-04-10,5994.3471,6025.6493,0.006362944848488983,63.62944848488983,Development,0.5892098033878562,0,0,-0.2243016719820613,0.7751616220448498,1,0,0.09194679215670853,0,down
2018-04-10,2018-04-11,6032.4888,6063.7423,0.008212663403535991,82.12663403535991,Development,0.46972024944270363,0,0,-0.3437912259272139,0.7672715889055005,1,0,0.0840567590173592,0,down
2018-04-11,2018-04-12,6082.0316,6086.6126,-0.0013590360168467264,-13.590360168467264,Development,0.3983306254052612,0,0,-0.4151808499646563,0.6809269157049006,0,0,-0.0022879141832407024,0,none
2018-04-12,2018-04-13,6073.7659,6051.3346,1.1426189474805781e-05,0.11426189474805781,Development,0.4214665768638324,0,0,-0.39204489850608515,0.6177027012974002,0,0,-0.06551212859074107,0,none
2018-04-13,2018-04-16,6073.8353,6027.1867,-0.00916496698552216,-91.6496698552216,Development,0.4443045303744169,0,0,-0.3692069449955006,0.5817763190368234,0,0,-0.10143851085131794,0,none
2018-04-16,2018-04-17,6018.1688,6012.4053,0.0010610370383761225,10.610370383761225,Development,0.39527304820408576,0,0,-0.41823842716583176,0.5963847989546983,0,0,-0.08683003093344299,0,none
2018-04-17,2018-04-18,6024.5543,5890.8571,-0.016385328288932466,-163.85328288932465,Development,0.5219921586073328,0,0,-0.2915193167625847,0.5995437575483091,0,0,-0.08367107233983218,0,none
2018-04-18,2018-04-19,5925.84,5970.6577,0.00664832327568754,66.4832327568754,Development,0.7941753726593217,0,0,-0.019336102710595826,0.6232644848811507,0,0,-0.05995034500699059,0,none
2018-04-19,2018-04-20,5965.2369,6004.7334,0.00315605236063643,31.5605236063643,Development,0.4209930727650759,0,0,-0.3925184026048416,0.6241648752644493,0,0,-0.059049954623692,0,none
2018-04-20,2018-04-23,5984.0635,5880.8359,-0.01645221512104611,-164.5221512104611,Development,0.6014161519353455,0,0,-0.21209532343457205,0.607567624378357,0,0,-0.07564720550978432,0,none
2018-04-23,2018-04-24,5885.6124,5823.9205,-0.010221536165038625,-102.21536165038626,Development,0.8053417581595516,0,0,-0.008169717210365968,0.4882477248786722,0,0,-0.19496710500946912,0,none
2018-04-24,2018-04-25,5825.4524,5957.1927,0.017844554012663494,178.44554012663494,Development,0.5719861999883904,0,1,-0.24152527538152713,0.5164296517348516,0,0,-0.16678517815328975,0,none
2018-04-25,2018-04-26,5929.405,5959.422,0.003674382168193935,36.74382168193935,Development,0.39111782164330233,0,0,-0.4223936537266152,0.5608079046610095,0,0,-0.12240692522713181,0,none
2018-04-26,2018-04-27,5951.1919,5847.9766,-0.014408878329062125,-144.08878329062125,Development,0.4272633396968382,0,0,-0.3862481356730793,0.6095640244685727,0,0,-0.07365080541956859,0,none
2018-04-27,2018-05-02,5865.4419,5860.9836,-0.0006138667915199791,-6.138667915199791,Development,0.5916015625261732,0,0,-0.22190991284374428,0.47979155846926896,0,0,-0.20342327141887234,0,none
2018-05-02,2018-05-03,5861.8413,5855.3233,-0.003198824232924946,-31.98824232924946,Development,0.3962040696166298,0,0,-0.41730740575328773,0.5127354921791091,0,0,-0.17047933770903223,0,none
2018-05-03,2018-05-04,5843.0903,5910.6058,0.008219931155265536,82.19931155265536,Development,0.4389975212970154,0,0,-0.3745139540729021,0.48492444942763646,0,0,-0.19829038046050484,0,none
2018-05-04,2018-05-07,5891.1201,5909.2944,0.005125120433378871,51.25120433378871,Development,0.34787592729546396,0,0,-0.46563554807445356,0.5010141316075906,0,0,-0.18220069828055074,0,none
2018-05-07,2018-05-08,5921.3128,6019.1409,0.01727152465243864,172.7152465243864,Development,0.38548907563858303,0,1,-0.4280223997313345,0.4625884432424598,0,0,-0.22062638664568152,0,none
2018-05-08,2018-05-09,6023.5829,6041.8143,0.0018051382674586502,18.051382674586502,Development,0.3564972458050984,0,0,-0.45701422956481913,0.47365598674274156,0,0,-0.20955884314539974,0,none
2018-05-09,2018-05-10,6034.4563,6029.2329,0.0002568748405717969,2.568748405717969,Development,0.3554050399440396,0,0,-0.4581064354258779,0.46788440317410596,0,0,-0.21533042671403535,0,none
2018-05-10,2018-05-11,6036.0064,6040.5716,0.0014871422270195112,14.871422270195112,Development,0.3689827553658271,0,0,-0.44452872000409044,0.4068893542556662,0,0,-0.2763254756324751,0,none
2018-05-11,2018-05-14,6044.9828,5991.3424,-0.010341121235282857,-103.41121235282857,Development,0.4042612205703132,0,0,-0.4092502547996043,0.3891594994489186,0,0,-0.2940553304392227,0,none
2018-05-14,2018-05-15,5982.4709,5967.5541,-0.0017232177426889095,-17.232177426889095,Development,0.5053596712995992,0,0,-0.3081518040703183,0.4034684357963677,0,0,-0.2797463940917736,0,none
2018-05-15,2018-05-16,5972.1618,6020.5697,0.005122382987011509,51.22382987011509,Development,0.42453893465845427,0,0,-0.38897254071146325,0.42797143268684196,0,0,-0.25524339720129935,0,none
2018-05-16,2018-05-17,6002.7535,6004.0696,-0.0003352461499542825,-3.352461499542825,Development,0.3518907496529388,0,0,-0.4616207257169787,0.38855592496614494,0,0,-0.29465890492199637,0,none
2018-05-17,2018-05-18,6000.7411,5973.7785,-0.00536288759400072,-53.628875940007205,Development,0.4147857050867435,0,0,-0.398725770283174,0.39352882635982883,0,0,-0.2896860035283125,0,none
2018-05-18,2018-05-21,5968.5598,5995.1497,0.011035543281312066,110.35543281312066,Development,0.36116008838725266,0,0,-0.45235138698266486,0.3938062452522835,0,0,-0.2894085846358578,0,none
2018-05-21,2018-05-22,6034.4261,6072.1991,0.005273807230815386,52.73807230815386,Development,0.3881028211776222,0,0,-0.42540865419229534,0.3796971250138457,0,0,-0.3035177048742956,0,none
2018-05-22,2018-05-23,6066.2505,6092.9069,0.0023862186370313676,23.862186370313676,Development,0.43445359405951345,0,0,-0.3790578813104041,0.3776866049722423,0,0,-0.305528224915899,0,none
2018-05-23,2018-05-24,6080.7259,6013.8472,-0.010969890946737282,-109.69890946737281,Development,0.3764443545873384,0,0,-0.43706712078257914,0.38761807303253365,0,0,-0.29559675685560766,0,none
2018-05-24,2018-05-25,6014.021,5992.6209,-0.005001778344305707,-50.01778344305707,Development,0.6798422010386735,0,0,-0.13366927433124398,0.3825915680384545,0,0,-0.3006232618496868,0,none
2018-05-25,2018-05-28,5983.9402,5917.7978,-0.012275941527624123,-122.75941527624124,Development,0.3996658854846681,0,0,-0.41384558988524944,0.42030466733674865,0,0,-0.26291016255139266,0,none
2018-05-28,2018-05-29,5910.4817,5891.2627,-0.004380675097936715,-43.80675097936715,Development,0.4854089492836848,0,0,-0.32810252608623275,0.43072766584257344,0,0,-0.25248716404556787,0,none
2018-05-29,2018-05-30,5884.5898,5835.4456,-0.021265849320542318,-212.65849320542318,Development,0.4363974634274501,0,0,-0.3771140119424674,0.44400467612768124,0,1,-0.23921015376046006,0,none
2018-05-30,2018-05-31,5759.449,5682.5881,-0.006337672232187397,-63.37672232187397,Development,0.4499002334672356,0,0,-0.3636112419026819,0.4592191161430511,0,0,-0.2239957137450902,0,none
2018-05-31,2018-06-01,5722.9475,5754.4746,0.0012179388330926244,12.179388330926244,Development,0.7519308452056114,0,0,-0.06158063016430615,0.4970187889023912,0,0,-0.1861960409857501,0,none
2018-06-01,2018-06-04,5729.9177,5685.1155,-0.0064482252511235405,-64.4822525112354,Development,0.4058137307391069,0,0,-0.4076977446308106,0.4885894637118996,0,0,-0.1946253661762417,0,none
2018-06-04,2018-06-05,5692.9699,5683.1486,-0.0020646868341953617,-20.646868341953617,Development,0.39239238087246947,0,0,-0.42111909449744805,0.4651753261882515,0,0,-0.21803950369988978,0,none
2018-06-05,2018-06-06,5681.2157,5779.0778,0.015753441644541066,157.53441644541067,Development,0.389009379105558,0,0,-0.42450209626435953,0.4825171406717344,0,0,-0.2006976892164069,0,none
2018-06-06,2018-06-07,5770.7144,5774.2575,0.0027285529847049794,27.285529847049794,Development,0.3835995708998443,0,0,-0.4299119044700732,0.4865798572137289,0,0,-0.19663497267441243,0,none
2018-06-07,2018-06-08,5786.4601,5738.0176,-0.009439484426756906,-94.39484426756906,Development,0.31201918701160614,0,0,-0.5014922883583114,0.49769896450662954,0,0,-0.18551586538151177,0,none
2018-06-08,2018-06-11,5731.8389,5669.3031,-0.012943507536473109,-129.4350753647311,Development,0.2971954293356093,0,0,-0.5163160460343083,0.4801258170535848,0,0,-0.2030890128345565,0,none
2018-06-11,2018-06-12,5657.6488,5632.3566,-0.003411470149932261,-34.11470149932261,Development,0.3116658193301069,0,0,-0.5018456560398106,0.4897818543462218,0,0,-0.19343297554191952,0,none
2018-06-12,2018-06-13,5638.3479,5693.3461,0.0071760914220990735,71.76091422099074,Development,0.308952755092232,0,0,-0.5045587202776856,0.49062183119502206,0,0,-0.19259299869311924,0,none
2018-06-13,2018-06-14,5678.8092,5607.0173,-0.015538644968033033,-155.38644968033032,Development,0.29292594291543195,0,0,-0.5205855324544856,0.4729153894826409,0,0,-0.21029944040550042,0,none
2018-06-14,2018-06-15,5590.5682,5586.9314,-0.0013824355098644991,-13.824355098644991,Development,0.31384773338271094,0,0,-0.4996637419872066,0.3990084020976423,0,0,-0.284206427790499,0,none
2018-06-15,2018-06-19,5582.8396,5483.9446,-0.033344124735376734,-333.4412473537673,Development,0.30612156969809196,0,0,-0.5073899056718256,0.43591750494269077,0,1,-0.24729732494545054,0,none
2018-06-19,2018-06-20,5396.6847,5141.7095,-0.05236981882599134,-523.6981882599134,Development,0.33733645504926646,0,0,-0.47617502032065107,0.4555743817869862,0,1,-0.22764044810115508,0,none
2018-06-20,2018-06-21,5114.0613,5198.3935,0.01604755891369547,160.4755891369547,Development,0.838793314463011,1,0,0.02528183909309345,0.5456710993909273,0,0,-0.13754373049721402,0,up
2018-06-21,2018-06-22,5196.1295,5089.2522,-0.027653948963358266,-276.53948963358266,Development,0.3736599778797433,0,0,-0.4398514974901742,0.6055395429045947,0,1,-0.07767528698354664,0,none
2018-06-22,2018-06-25,5052.436,5160.1228,0.028543122565035883,285.43122565035884,Development,0.4757492727717545,0,1,-0.33776220259816303,0.6414749177058964,0,0,-0.04173991218224493,0,none
2018-06-25,2018-06-26,5196.6483,5125.0333,-0.026414121579095506,-264.1412157909551,Development,0.3492329778874962,0,0,-0.46427849748242134,0.699264983793678,1,1,0.016050153905536657,0,down
2018-06-26,2018-06-27,5059.3834,5160.2829,0.01981239453013206,198.1239453013206,Development,0.3467805040207511,0,1,-0.4667309713491664,0.7218222332065805,1,0,0.03860740331843915,0,down
2018-06-27,2018-06-28,5159.6219,5109.4975,-0.012038343352252179,-120.38343352252178,Development,0.34271094627181975,0,0,-0.4708005290980978,0.7676770654607898,1,0,0.08446223557264854,0,down
2018-06-28,2018-06-29,5097.5086,5055.1093,-0.007144686327748451,-71.44686327748451,Development,0.34487945202339443,0,0,-0.4686320233465231,0.7606842482947083,1,0,0.07746941840656696,0,down
2018-06-29,2018-07-02,5061.0885,5217.7643,0.030776916862844672,307.7691686284467,Development,0.3355079468315968,0,1,-0.47800352853832073,0.7504163942624328,1,0,0.06720156437429148,0,down
2018-07-02,2018-07-03,5216.8532,5138.7826,-0.015010102258579794,-150.10102258579795,Development,0.32698695550592505,0,0,-0.4865245198639925,0.7275298509338719,1,0,0.044315021045730596,0,down
2018-07-03,2018-07-04,5138.5477,5197.1313,0.006352378513485357,63.52378513485357,Development,0.2863983953022996,0,0,-0.5271130800676179,0.7424647678646561,1,0,0.05924993797651479,0,down
2018-07-04,2018-07-05,5171.1897,5121.3436,-0.011998631572150642,-119.98631572150641,Development,0.25695144446715273,0,0,-0.5565600309027647,0.7010792235001289,1,0,0.01786439361198755,0,down
2018-07-05,2018-07-06,5109.1425,4982.7627,-0.02488861878485471,-248.8861878485471,Development,0.28466614120617584,0,0,-0.5288453341637417,0.6135098692802221,0,1,-0.0697049606079192,0,none
2018-07-06,2018-07-09,4981.983,4996.6299,0.005064248513092062,50.64248513092062,Development,0.298795376500566,0,0,-0.5147160988693515,0.6323206432139913,0,0,-0.05089418667415002,0,none
2018-07-09,2018-07-10,5007.213,5107.5507,0.021350899192824624,213.50899192824625,Development,0.3063781809881101,0,1,-0.5071332943818074,0.6153971603050307,0,0,-0.06781766958311064,0,none
2018-07-10,2018-07-11,5114.1215,5136.5326,-0.010568638230437188,-105.68638230437189,Development,0.2577847696869816,0,0,-0.5557267056829359,0.6070764863108282,0,0,-0.07613834357731308,0,none
2018-07-11,2018-07-12,5060.0722,5036.1565,-0.006082482380389664,-60.82482380389664,Development,0.2983561131802962,0,0,-0.5151553621896213,0.5787733128157316,0,0,-0.10444151707240967,0,none
2018-07-12,2018-07-13,5029.2944,5172.5032,0.028873772034502476,288.73772034502474,Development,0.3195910339245611,0,1,-0.4939204414453564,0.5689791022423177,0,0,-0.11423572764582357,0,none
2018-07-13,2018-07-16,5174.5091,5204.1855,0.005221538792926195,52.21538792926195,Development,0.3015604381235817,0,0,-0.5119510372463358,0.573649382688902,0,0,-0.10956544719923933,0,none
2018-07-16,2018-07-17,5201.528,5195.2002,-0.002379916055436082,-23.79916055436082,Development,0.32138010130902833,0,0,-0.4921313740608892,0.5417543562769996,0,0,-0.14146047361114167,0,none
2018-07-17,2018-07-18,5189.1488,5196.1969,0.0018772057567515432,18.772057567515432,Development,0.3135209249680051,0,0,-0.4999905504019124,0.5000931829790665,0,0,-0.18312164690907484,0,none
2018-07-18,2018-07-19,5198.8899,5156.6363,-0.008754368889404618,-87.54368889404618,Development,0.28656302767954084,0,0,-0.5269484476903767,0.43603389243301,0,0,-0.2471809374551313,0,none
2018-07-19,2018-07-20,5153.3769,5111.3271,-0.009260820802763359,-92.6082080276336,Development,0.3292248118441456,0,0,-0.48428666352577193,0.4406742235609643,0,0,-0.242540606327177,0,none
2018-07-20,2018-07-23,5105.6524,5175.2516,0.008023715049618296,80.23715049618296,Development,0.3162940136626202,0,0,-0.4972174617072973,0.4466562934074425,0,0,-0.2365585364806988,0,none
2018-07-23,2018-07-24,5146.6187,5214.0038,0.01297463517163222,129.7463517163222,Development,0.31761199010522023,0,0,-0.4958994852646973,0.42974164224303324,0,0,-0.25347318764510807,0,none
2018-07-24,2018-07-25,5213.3942,5304.641,0.018149634646848822,181.4963464684882,Development,0.2995642857619919,0,1,-0.5139471896079256,0.4741852268097333,0,0,-0.209029603078408,0,none
2018-07-25,2018-07-26,5308.0154,5308.6569,-0.00013396720740499468,-1.3396720740499468,Development,0.38802430410653543,0,0,-0.4254871712633821,0.48403885272206515,0,0,-0.19917597716607616,0,none
2018-07-26,2018-07-27,5307.3043,5273.4789,-0.006985203392238071,-69.85203392238071,Development,0.35620126748299175,0,0,-0.4573102078869258,0.5146573492187076,0,0,-0.16855748066943366,0,none
2018-07-27,2018-07-30,5270.2317,5249.2904,-0.004830888175182069,-48.308881751820685,Development,0.501358928616732,0,0,-0.3121525467531855,0.5231061330607762,0,0,-0.16010869682736506,0,none
2018-07-30,2018-07-31,5244.7718,5185.151,-0.011810866585272639,-118.10866585272639,Development,0.31705783577397206,0,0,-0.49645363959594546,0.5289315287860723,0,0,-0.154283301102069,0,none
2018-07-31,2018-08-01,5182.8265,5188.7166,0.003015613198705358,30.15613198705358,Development,0.4108757777349822,0,0,-0.40263569763493534,0.5491723615460781,0,0,-0.13404246834206324,0,none
2018-08-01,2018-08-02,5198.4559,5105.3741,-0.020027870198918052,-200.27870198918052,Development,0.2950867512778671,0,0,-0.5184247240920504,0.5765492419638971,0,1,-0.10666558792424419,0,none
2018-08-02,2018-08-03,5094.3419,4996.012,-0.021876800220260062,-218.76800220260063,Development,0.4880829599270667,0,0,-0.32542851544285084,0.5955652732848178,0,1,-0.08764955660332352,0,none
2018-08-03,2018-08-06,4982.894,4929.75,-0.012722024590529069,-127.22024590529068,Development,0.6349997625470117,0,0,-0.1785117128229058,0.6090455253943361,0,0,-0.07416930449380521,0,none
2018-08-06,2018-08-07,4919.5015,4825.2508,-0.016909884060407387,-169.09884060407387,Development,0.31440878755382884,0,0,-0.4991026878160887,0.6196481687500797,0,1,-0.06356666113806164,0,none
2018-08-07,2018-08-08,4836.3133,4956.8718,0.021600337595995,216.00337595995,Development,0.3684337656910355,0,1,-0.44507770967888205,0.6364447416534934,0,0,-0.0467700882346479,0,none
2018-08-08,2018-08-09,4940.7793,4880.5694,-0.015913481502806692,-159.13481502806692,Development,0.29425457553332635,0,0,-0.5192568998365912,0.6097833882986802,0,0,-0.07343144158946113,0,none
2018-08-09,2018-08-10,4862.1543,5004.7733,0.028360802946957087,283.60802946957085,Development,0.39333205478094085,0,1,-0.42017942058897667,0.5856905834743558,0,0,-0.09752424641378554,0,none
2018-08-10,2018-08-13,5000.0489,5030.5148,-0.003741063412399881,-37.41063412399881,Development,0.37901704708301603,0,0,-0.4344944282869015,0.6285562991665338,0,0,-0.054658530721607534,0,none
2018-08-13,2018-08-14,4981.3434,5055.2753,0.012556171092320323,125.56171092320324,Development,0.33414432288270984,0,0,-0.4793671524872077,0.6385689661910314,0,0,-0.04464586369710988,0,none
2018-08-14,2018-08-15,5043.89,5037.8831,-0.0016503928515492206,-16.503928515492206,Development,0.3170654954913013,0,0,-0.4964459798786162,0.6324447582371154,0,0,-0.05077007165102587,0,none
2018-08-15,2018-08-16,5035.5656,4932.8063,-0.03154978261031893,-315.4978261031893,Development,0.3102690874054873,0,0,-0.5032423879644302,0.6087395869594766,0,1,-0.0744752429286647,0,none
2018-08-16,2018-08-17,4876.6946,4888.3712,0.00958450422546453,95.84504225464529,Development,0.38876507591688114,0,0,-0.4247463994530364,0.6004569544177697,0,0,-0.08275787547037161,0,none
2018-08-17,2018-08-20,4923.4353,4803.0285,-0.026241555362776836,-262.41555362776836,Development,0.3262453211609073,0,0,-0.4872661542090102,0.6394575810207181,0,1,-0.04375724886742316,0,none
2018-08-20,2018-08-21,4794.2367,4832.6512,0.007711863705018862,77.11863705018862,Development,0.3480689616399122,0,0,-0.46544251373000534,0.6505595403532396,0,0,-0.03265528953490171,0,none
2018-08-21,2018-08-22,4831.2092,4891.9801,0.009480690672637238,94.80690672637238,Development,0.3043663245413067,0,0,-0.5091451508286109,0.684715354107821,1,0,0.001500524219679722,0,down
2018-08-22,2018-08-23,4877.0124,4837.0183,-0.009228088081137398,-92.28088081137398,Development,0.31742704611281547,0,0,-0.49608442925710206,0.6450343265029944,0,0,-0.03818050338514689,0,none
2018-08-23,2018-08-24,4832.0069,4863.6651,0.004523586255640311,45.235862556403106,Development,0.31290055179824433,0,0,-0.5006109235716731,0.5978648263464515,0,0,-0.08535000354168976,0,none
2018-08-24,2018-08-27,4853.8649,4852.2887,0.0010836519162287228,10.836519162287228,Development,0.32848489856851143,0,0,-0.4850265768014061,0.5948558258531411,0,0,-0.08835900403500019,0,none
2018-08-27,2018-08-28,4859.1248,4960.0655,0.02173424317070438,217.34243170704383,Development,0.3251754446070198,0,1,-0.4883360307628977,0.6252148675189532,0,0,-0.05799996236918814,0,none
2018-08-28,2018-08-29,4964.7342,4974.2072,0.0014805827872919064,14.805827872919064,Development,0.3333112889041017,0,0,-0.4802001864658158,0.6125612831845196,0,0,-0.07065354670362167,0,none
2018-08-29,2018-08-30,4972.0849,4941.9607,-0.006925525346520134,-69.25525346520133,Development,0.35092225046839776,0,0,-0.46258922490151977,0.6254012831615365,0,0,-0.05781354672660477,0,none
2018-08-30,2018-08-31,4937.6506,4867.1214,-0.016745960113095038,-167.45960113095038,Development,0.34516095807612535,0,0,-0.4683505172937922,0.6454317859765892,0,0,-0.03778304391155207,0,none
2018-08-31,2018-09-03,4854.9649,4814.8237,-0.009595496766619194,-95.95496766619193,Development,0.45542011150422035,0,0,-0.3580913638656972,0.555602743962761,0,0,-0.12761208592538031,0,none
2018-09-03,2018-09-04,4808.3791,4838.873,0.005303117634797072,53.03117634797072,Development,0.33577396096342094,0,0,-0.4777375144064966,0.5372546578189099,0,0,-0.1459601720692314,0,none
2018-09-04,2018-09-05,4833.8785,4890.2806,0.00894428769775657,89.4428769775657,Development,0.3340487845345378,0,0,-0.47946269083537973,0.40184343052442617,0,0,-0.28137139936371514,0,none
2018-09-05,2018-09-06,4877.1141,4815.0343,-0.015619708384513542,-156.1970838451354,Development,0.42490983650434894,0,0,-0.3886016388655686,0.4342104473497673,0,0,-0.24900438253837398,0,none
2018-09-06,2018-09-07,4800.935,4793.3454,-0.0008538753388662723,-8.538753388662723,Development,0.5169346933561115,0,0,-0.296576782013806,0.42477980719172814,0,0,-0.25843502269641316,0,none
2018-09-07,2018-09-10,4796.8356,4791.7779,-0.0008831864073056694,-8.831864073056694,Development,0.34524914342195023,0,0,-0.4682623319479673,0.4354675039117546,0,0,-0.2477473259763867,0,none
2018-09-10,2018-09-11,4792.5991,4704.8782,-0.018729795279559314,-187.29795279559315,Development,0.38904373641121776,0,0,-0.42446773895869977,0.42050912549488406,0,1,-0.26270570439325724,0,none
2018-09-11,2018-09-12,4702.8347,4702.9032,-0.00041147523216167325,-4.1147523216167325,Development,0.4012010371826676,0,0,-0.41231043818724994,0.42263593401738564,0,0,-0.26057889587075567,0,none
2018-09-12,2018-09-13,4700.8996,4693.9743,0.005643728277030302,56.43728277030302,Development,0.3514697932938585,0,0,-0.462041682076059,0.48046058060655306,0,0,-0.20275424928158825,0,none
2018-09-13,2018-09-14,4727.4302,4721.2121,-0.0014072550452463028,-14.072550452463028,Development,0.34195348314363966,0,0,-0.47155799222627787,0.48742387558071176,0,0,-0.19579095430742954,0,none
2018-09-14,2018-09-17,4720.7775,4670.0799,-0.015003418398770174,-150.03418398770174,Development,0.42468084132583644,0,0,-0.3888306340440811,0.46242349844192787,0,0,-0.22079133144621343,0,none
2018-09-17,2018-09-18,4649.9497,4602.3901,-0.013272251095533316,-132.72251095533315,Development,0.46883405668438044,0,0,-0.3446774186855371,0.40426770892213815,0,0,-0.27894712096600316,0,none
2018-09-18,2018-09-19,4588.2344,4683.5056,0.01868115107632673,186.8115107632673,Development,0.35860044119726897,0,1,-0.45491103417264855,0.40931147980321025,0,0,-0.27390335008493105,0,none
2018-09-19,2018-09-20,4673.9479,4736.8934,0.012951428063629145,129.51428063629146,Development,0.3422827457317311,0,0,-0.4712287296381864,0.5019130221900423,0,0,-0.181301807698099,0,none
2018-09-20,2018-09-21,4734.4822,4733.4806,0.001969148812091648,19.69148812091648,Development,0.6285428298788212,0,0,-0.18496864549109637,0.5443132446790799,0,0,-0.13890158520906137,0,none
2018-09-21,2018-09-25,4743.8051,4805.2151,0.006532140201122694,65.32140201122694,Development,0.38770598625288066,0,0,-0.42580548911703686,0.4922892302799326,0,0,-0.1909255996082087,0,none
2018-09-25,2018-09-26,4774.7923,4792.5507,0.0040373274456357855,40.373274456357855,Development,0.40990000343579747,0,0,-0.40361147193412006,0.49974011815880126,0,0,-0.18347471172934005,0,none
2018-09-26,2018-09-27,4794.0697,4815.6306,0.0038745369096324644,38.745369096324644,Development,0.38421209155393526,0,0,-0.42929938381598226,0.6510422800516827,0,0,-0.032172549836458564,0,none
2018-09-27,2018-09-28,4812.6445,4755.3803,-0.010453712091138323,-104.53712091138323,Development,0.507862503502762,0,0,-0.30564897186715556,0.5770778687768767,0,0,-0.10613696111126458,0,none
2018-09-28,2018-10-08,4762.3345,4800.7287,-0.008381792585128167,-83.81792585128167,Development,0.6458446477260671,0,0,-0.16766682764385044,0.580110032371363,0,0,-0.10310479751677826,0,none
2018-10-08,2018-10-09,4722.4176,4646.4929,-0.014808093210562201,-148.080932105622,Development,0.37419715914396123,0,0,-0.4393143162259563,0.5931100906003645,0,0,-0.09010473928777685,0,none
2018-10-09,2018-10-10,4652.4876,4634.8939,-0.003836313287541193,-38.363132875411935,Development,0.7510848584007329,0,0,-0.06242661696918461,0.5954268921225729,0,0,-0.08778793776556837,0,none
2018-10-10,2018-10-11,4634.6392,4629.8877,-0.032661226358245865,-326.61226358245864,Development,0.38701733842295244,0,0,-0.4264941369469651,0.5887991426962284,0,1,-0.09441568719191296,0,none
2018-10-11,2018-10-12,4483.2662,4307.4208,-0.048159241581505974,-481.5924158150597,Development,0.38500797302248807,0,0,-0.42850350234742945,0.5468418163428983,0,1,-0.136373013545243,0,none
2018-10-12,2018-10-15,4267.3555,4278.0353,0.0037494415452381524,37.494415452381524,Development,0.8681235732353672,1,0,0.05461209786544963,0.6538855558030336,0,0,-0.02932927408510766,0,up
2018-10-15,2018-10-16,4283.3557,4199.1532,-0.021006100427288787,-210.06100427288789,Development,0.47009905546101133,0,0,-0.3434124199089062,0.6833206839747947,1,1,0.000105854086653423,0,down
2018-10-16,2018-10-17,4193.3791,4099.6831,-0.010977686229227346,-109.77686229227346,Development,0.6077823901185887,0,0,-0.20572908525132882,0.6814395081536491,0,0,-0.0017753217344922412,0,none
2018-10-17,2018-10-18,4147.3455,4133.3832,-0.010370971022308328,-103.70971022308328,Development,0.5690950347903394,0,0,-0.24441644057957812,0.700146567347267,1,0,0.016931737459125684,0,down
2018-10-18,2018-10-19,4104.3335,4018.4614,-0.03554479673739952,-355.4479673739952,Development,0.505656938461168,0,0,-0.30785453690874953,0.6813265094607888,0,1,-0.0018883204273525411,0,none
2018-10-19,2018-10-22,3958.4458,4127.9854,0.052371893029329764,523.7189302932976,Development,0.49832324292522856,0,1,-0.31518823244468896,0.6415619768443277,0,0,-0.04165285304381361,0,none
2018-10-22,2018-10-23,4165.7571,4333.1445,0.04097430452678097,409.7430452678097,Development,0.3874352191823753,0,1,-0.42607625618754225,0.711156614415393,1,0,0.027941784527251712,0,down
2018-10-23,2018-10-24,4336.4461,4253.5561,-0.023661864493138784,-236.61864493138785,Development,0.5916620287608888,0,0,-0.22184944660902872,0.7456123509435466,1,1,0.0623975210554053,0,down
2018-10-24,2018-10-25,4233.8377,4245.4884,-0.025899032454645088,-258.9903245464509,Development,0.7690919513652654,0,0,-0.0444195240046521,0.5813388496678961,0,1,-0.10187598022024524,0,none
2018-10-25,2018-10-26,4124.1854,4234.4208,0.03315195286807415,331.51952868074153,Development,0.4595815224441225,0,1,-0.35392995292579504,0.5996105013892161,0,0,-0.08360432849892518,0,none
2018-10-26,2018-10-29,4260.9102,4233.9585,-0.009452252713516462,-94.52252713516462,Development,0.3837669801574215,0,0,-0.429744495212496,0.820812581494899,1,0,0.1375977516067577,0,down
