date,target_date,open,high,low,close,volume,amount,prev_close,phase,target_return,target_bp,score,score_threshold,score_excess,predicted,actual_extreme,correct,direction_correct,signed_return_bp,indicator_1,indicator_2,indicator_3,indicator_4,prediction_label
2018-01-16,2018-01-17,6245.153,6301.4047,6245.1129,6301.1327,7916973400.0,96364861655.1,6253.3759,Development,0.00686354681782797,68.6354681782797,0.5057659950265907,0.6832148298881413,-0.1774488348615506,0,0,0,0,-68.6354681782797,0.6522450744215433,0.29621400948655713,0.4587574251205728,0.62585070962815,
2018-01-17,2018-01-18,6288.0169,6288.1439,6202.3151,6267.4599,8419550300.0,99694461861.5,6301.1327,Development,-0.00555911355772587,-55.5911355772587,0.609965390168162,0.6832148298881413,-0.07324943971997933,0,0,0,0,55.5911355772587,0.7054173305008218,0.6192427766018096,0.4341942885323209,0.6325798554516576,
2018-01-18,2018-01-19,6253.0611,6295.7766,6253.0611,6286.8007,6501529300.0,76896813454.7,6267.4599,Development,0.005043145988130604,50.43145988130604,0.5943558940616154,0.6832148298881413,-0.08885893582652593,0,0,0,0,-50.43145988130604,0.6611921942109212,0.6125066163742018,0.4404203670211117,0.6322263418780061,
2018-01-19,2018-01-22,6284.5962,6316.9977,6261.2353,6272.38,7180674200.0,84263163775.9,6286.8007,Development,-0.0031571161246604085,-31.571161246604085,0.6577042989803805,0.6832148298881413,-0.025510530907760787,0,0,0,0,31.571161246604085,0.7923991977022249,0.6811770553887543,0.4407692179118424,0.6286860519510465,
2018-01-22,2018-01-23,6264.755,6347.8147,6248.3142,6347.6383,7276116900.0,85475484244.8,6272.38,Development,0.012439975705354822,124.39975705354823,0.6331971776363409,0.6832148298881413,-0.05001765225180044,0,0,0,0,-124.39975705354823,0.7366998973732217,0.6692250549996558,0.43326066362844934,0.6251178195705186,
2018-01-23,2018-01-24,6342.6884,6362.58,6330.4561,6354.9978,6675388600.0,80539655636.3,6347.6383,Development,0.0016727134191236726,16.727134191236726,0.6414288484451856,0.6832148298881413,-0.041785981442955755,0,0,0,0,-16.727134191236726,0.7268269950569058,0.6978988692378348,0.43365586011845864,0.6468231094573927,
2018-01-24,2018-01-25,6353.2979,6395.5723,6322.9197,6394.2999,7734772700.0,94754084072.6,6354.9978,Development,0.005273072430619141,52.73072430619141,0.6543393854596663,0.6832148298881413,-0.028875444428475006,0,0,0,0,-52.73072430619141,0.7830774637806301,0.6842209066128124,0.4586021099513473,0.5976170608335507,
2018-01-25,2018-01-26,6386.7993,6424.3507,6380.8375,6382.7165,8108293700.0,95990443458.7,6394.2999,Development,-0.001988398163693672,-19.88398163693672,0.6367748023619384,0.6832148298881413,-0.04644002752620291,0,0,0,0,19.88398163693672,0.7680107600649089,0.6719616778430134,0.42875655075873353,0.5823464561056511,
2018-01-26,2018-01-29,6374.0998,6401.4838,6368.9006,6383.6312,6900454900.0,82476800609.4,6382.7165,Development,0.0017158030691644122,17.15803069164412,0.5713867279942887,0.6832148298881413,-0.11182810189385262,0,0,0,0,-17.15803069164412,0.681714750565681,0.5319660144345376,0.44435351969182474,0.5805965901755319,
2018-01-29,2018-01-30,6385.0365,6398.9699,6295.8952,6309.8836,8403116100.0,96862079561.9,6383.6312,Development,-0.013106941518658433,-131.06941518658434,0.5819526407936928,0.6832148298881413,-0.10126218909444851,0,0,0,0,131.06941518658434,0.7050922693888397,0.5659557119497386,0.4236544076389221,0.5659356260937345,
2018-01-30,2018-01-31,6301.3482,6330.5373,6300.4556,6313.442,7069968800.0,81577586589.1,6309.8836,Development,-0.0037462459224203437,-37.462459224203435,0.5551959800442502,0.6832148298881413,-0.1280188498438911,0,0,0,0,37.462459224203435,0.6824156296569099,0.4816763621711715,0.42907187635965915,0.5869341984615488,
2018-01-31,2018-02-01,6277.7418,6277.7418,6170.1606,6189.3413,8073349500.0,88106213760.6,6313.442,Development,-0.015410413980390114,-154.10413980390115,0.5125500446618992,0.6832148298881413,-0.17066478522624207,0,0,0,0,154.10413980390115,0.7104554599826026,0.30508679277315864,0.4294950860200321,0.5692622960432675,
2018-02-01,2018-02-02,6180.9992,6196.7148,5984.2843,5984.7428,9496852400.0,102122046941.5,6189.3413,Development,-0.03937541360626606,-393.7541360626606,0.5051171424130154,0.6832148298881413,-0.1780976874751259,0,1,0,0,393.7541360626606,0.6332014001024556,0.3838980494048308,0.4058725259062635,0.5815328552840617,
2018-02-02,2018-02-05,5937.6198,6006.4745,5844.4638,6004.8494,8374756100.0,89557325619.6,5984.7428,Development,-0.0016644885211410942,-16.644885211410944,0.5568789226792104,0.6832148298881413,-0.12633590720893095,0,0,0,0,16.644885211410944,0.5378423492787145,0.593918835140922,0.406460158792233,0.7393375946918618,
2018-02-05,2018-02-06,5927.7367,6016.157,5907.4691,5998.2236,7404651900.0,79277070536.3,6004.8494,Development,-0.0069826313304367504,-69.8263133043675,0.6832030683229575,0.6832148298881413,-1.1761565183787681e-05,0,0,0,0,69.8263133043675,0.6390584563607877,0.9223672313812162,0.3823599607424728,0.7721323563137817,
2018-02-06,2018-02-07,5886.3455,5920.7398,5702.8503,5704.2641,9234070900.0,95655940854.5,5998.2236,Development,-0.013655416590820257,-136.55416590820258,0.7793968899801037,0.6832148298881413,0.0961820600919624,1,0,0,1,136.55416590820258,0.946092336763289,0.8648388553228553,0.3831364579102768,0.8205037203120312,预测大跌
2018-02-07,2018-02-08,5805.965,5831.8113,5630.0868,5711.3322,8523599700.0,88965422772.9,5704.2641,Development,-0.018997599882190075,-189.97599882190076,0.7512064093573141,0.6832148298881413,0.06799157946917278,1,1,1,1,189.97599882190076,0.8658680118629483,0.8553392838995657,0.3839063721757452,0.830355524708558,预测大跌
