实际执行日,三状态,+1反转,-1反转,0转-1,0转+1,大涨,大跌,执行日O2O,阶段,仅零段反转状态,仅零段反转原因,仅零段反转日收益
2023-12-04,0,0,0,0,0,0,0,-0.0063734169914225,Val,0,基础0,-0.0
2023-12-05,0,0,0,0,0,0,0,-0.0170325937287073,Val,0,基础0,-0.0
2023-12-06,0,0,0,0,0,0,0,0.0049207137983546,Val,0,基础0,0.0
2023-12-07,0,0,0,0,0,0,0,0.0017195688583488,Val,0,基础0,0.0
2023-12-08,0,0,0,0,0,0,0,-0.0020113286768137,Val,0,基础0,-0.0
2023-12-11,0,0,0,0,1,0,0,0.0158548825378246,Val,1,0转+1持有,0.0158548825378246
2023-12-12,0,0,0,0,1,0,0,-0.0006095206031973,Val,1,0转+1持有,-0.0006095206031973
2023-12-13,0,0,0,0,1,0,0,-0.0043296742012028,Val,1,0转+1持有,-0.0043296742012028
2023-12-14,0,0,0,0,1,0,0,-0.0060757246435156,Val,1,0转+1持有,-0.0060757246435156
2023-12-15,0,0,0,0,0,0,0,-0.0113431918700784,Val,0,基础0,-0.0
2023-12-18,0,0,0,0,0,0,0,-0.0103465727205471,Val,0,基础0,-0.0
2023-12-19,0,0,0,0,0,0,0,0.0009777475365539,Val,0,基础0,0.0
2023-12-20,-1,0,0,0,0,0,0,-0.0184817269438543,Val,-1,基础-1,0.0184817269438543
2023-12-21,-1,0,0,0,0,0,0,0.0096336048077301,Val,-1,基础-1,-0.0096336048077301
2023-12-22,-1,0,0,0,0,0,0,-0.0067087588486988,Val,-1,基础-1,0.0067087588486988
2023-12-25,-1,0,0,0,0,0,0,0.0021175600036478,Val,-1,基础-1,-0.0021175600036478
2023-12-26,-1,0,0,0,0,0,0,-0.0096427497674059,Val,-1,基础-1,0.0096427497674059
2023-12-27,-1,0,0,0,0,0,0,0.0036339914442644,Val,-1,基础-1,-0.0036339914442644
2023-12-28,0,0,0,0,0,0,0,0.0182336764147355,Val,0,基础0,0.0
2023-12-29,0,0,0,0,0,0,0,0.0101361047345414,Val,0,基础0,0.0
2024-01-02,0,0,0,0,0,0,0,-0.0061096625184038,Val,0,基础0,-0.0
2024-01-03,0,0,0,0,0,0,0,-0.0005837214605896,Val,0,基础0,-0.0
2024-01-04,0,0,0,0,1,0,0,-0.0089098846466121,Val,1,0转+1持有,-0.0089098846466121
2024-01-05,0,0,0,0,1,0,0,-0.0147442917692141,Val,1,0转+1持有,-0.0147442917692141
2024-01-08,0,0,0,0,1,0,0,-0.0174861256634789,Val,1,0转+1持有,-0.0174861256634789
2024-01-09,0,0,0,0,1,0,0,-0.0016191687008991,Val,1,0转+1持有,-0.0016191687008991
2024-01-10,0,0,0,0,1,0,0,-0.002974786675756,Val,1,0转+1持有,-0.002974786675756
2024-01-11,0,0,0,0,0,0,0,0.0117958783539733,Val,0,基础0,0.0
2024-01-12,0,0,0,0,0,0,0,-0.0045285029608667,Val,0,基础0,-0.0
2024-01-15,0,0,0,0,0,0,0,-0.0002232765720365,Val,0,基础0,-0.0
2024-01-16,-1,0,0,0,0,0,0,-0.0014347668242267,Val,-1,基础-1,0.0014347668242267
2024-01-17,-1,0,0,0,0,0,0,-0.0285319507900241,Val,-1,基础-1,0.0285319507900241
2024-01-18,-1,0,0,0,0,0,0,0.0046439143151286,Val,-1,基础-1,-0.0046439143151286
2024-01-19,-1,0,0,0,0,0,0,-0.0094524517220636,Val,-1,基础-1,0.0094524517220636
2024-01-22,-1,0,0,0,0,0,0,-0.0473546086110825,Val,-1,基础-1,0.0473546086110825
2024-01-23,-1,0,1,0,0,0,0,0.0240401318135781,Val,-1,基础-1,-0.0240401318135781
2024-01-24,-1,0,1,0,0,0,0,0.0092962968367447,Val,-1,基础-1,-0.0092962968367447
2024-01-25,0,0,0,0,1,0,0,0.0250749889392494,Val,1,0转+1持有,0.0250749889392494
2024-01-26,0,0,0,0,1,0,0,-0.0045846054501585,Val,1,0转+1持有,-0.0045846054501585
2024-01-29,0,0,0,0,1,0,0,-0.0265793008195188,Val,1,0转+1持有,-0.0265793008195188
2024-01-30,0,0,0,0,1,0,0,-0.022772615813374,Val,1,0转+1持有,-0.022772615813374
2024-01-31,-1,0,0,0,0,0,0,-0.0248391163322702,Val,-1,基础-1,0.0248391163322702
2024-02-01,-1,0,0,0,0,0,0,0.0038962383314546,Val,-1,基础-1,-0.0038962383314546
2024-02-02,-1,0,0,0,0,0,0,-0.033800133027467,Val,-1,基础-1,0.033800133027467
2024-02-05,-1,0,0,0,0,0,0,-0.0257108169780607,Val,-1,基础-1,0.0257108169780607
2024-02-06,-1,0,1,0,0,0,0,0.0912784627109752,Val,-1,基础-1,-0.0912784627109752
2024-02-07,0,0,0,0,0,0,0,0.0660265276707539,Val,0,基础0,0.0
2024-02-08,0,0,0,0,1,0,1,0.018187505709494,Val,1,0转+1持有,0.018187505709494
2024-02-19,0,0,0,0,1,0,1,-0.0225008798332384,Val,1,0转+1持有,-0.0225008798332384
2024-02-20,0,0,0,0,1,0,1,-0.0012053486828965,Val,1,0转+1持有,-0.0012053486828965
2024-02-21,0,0,0,0,1,0,1,0.0062995312689255,Val,1,0转+1持有,0.0062995312689255
2024-02-22,0,0,0,0,1,0,1,0.0111226781603162,Val,1,0转+1持有,0.0111226781603162
2024-02-23,0,0,0,0,1,0,1,0.0007880328435381,Val,1,0转+1持有,0.0007880328435381
2024-02-26,0,0,0,0,1,0,0,-0.0038341883333072,Val,1,0转+1持有,-0.0038341883333072
2024-02-27,1,0,0,0,0,0,0,0.0263981966211226,Val,1,基础+1,0.0263981966211226
2024-02-28,1,0,0,0,0,0,0,-0.0296109972590596,Val,1,基础+1,-0.0296109972590596
2024-02-29,1,0,0,0,0,1,0,0.0381649640802952,Val,1,基础+1,0.0381649640802952
2024-03-01,1,0,0,0,0,0,1,0.0067442472668768,Val,1,基础+1,0.0067442472668768
2024-03-04,1,0,0,0,0,0,1,-0.0053320582999923,Val,1,基础+1,-0.0053320582999923
2024-03-05,1,0,0,0,0,0,1,-0.0047381027947971,Val,1,基础+1,-0.0047381027947971
2024-03-06,1,0,0,0,0,0,0,0.004031797134161,Val,1,基础+1,0.004031797134161
2024-03-07,1,0,0,0,0,0,0,-0.0134332307304642,Val,1,基础+1,-0.0134332307304642
2024-03-08,0,0,0,0,0,1,0,0.0113149350437302,Val,0,基础0,0.0
2024-03-11,0,0,0,0,0,0,0,0.0194115216457226,Val,0,基础0,0.0
2024-03-12,0,0,0,0,0,0,0,-0.0029075019974741,Val,0,基础0,-0.0
2024-03-13,0,0,0,0,1,0,0,-0.0027428508540363,Val,1,0转+1持有,-0.0027428508540363
2024-03-14,0,0,0,0,1,0,0,-0.0064875212411017,Val,1,0转+1持有,-0.0064875212411017
2024-03-15,0,0,0,0,1,0,0,0.0171552739869504,Val,1,0转+1持有,0.0171552739869504
2024-03-18,0,0,0,0,1,0,0,0.0077179954581194,Val,1,0转+1持有,0.0077179954581194
2024-03-19,0,0,0,0,1,0,0,-0.0081500757088067,Val,1,0转+1持有,-0.0081500757088067
2024-03-20,0,0,0,0,0,0,0,0.0065987385563055,Val,0,基础0,0.0
2024-03-21,0,0,0,1,0,0,0,-0.0093147490731648,Val,-1,0转-1持有,0.0093147490731648
2024-03-22,0,0,0,1,0,0,0,-0.0155173764486501,Val,-1,0转-1持有,0.0155173764486501
2024-03-25,0,0,0,0,0,0,0,-0.0145729353594462,Val,0,基础0,-0.0
2024-03-26,0,0,0,0,0,0,0,-0.0020390161040035,Val,0,基础0,-0.0
2024-03-27,0,0,0,0,0,0,0,-0.0235294788231299,Val,0,基础0,-0.0
2024-03-28,0,0,0,0,0,0,0,0.0124255492646794,Val,0,基础0,0.0
2024-03-29,0,0,0,0,1,0,0,0.0171016576713225,Val,1,0转+1持有,0.0171016576713225
2024-04-01,0,0,0,0,1,0,0,0.0161301886641431,Val,1,0转+1持有,0.0161301886641431
2024-04-02,0,0,0,0,1,0,0,-0.0040735941045183,Val,1,0转+1持有,-0.0040735941045183
2024-04-03,0,0,0,0,1,0,0,-0.002706912499392,Val,1,0转+1持有,-0.002706912499392
2024-04-08,0,0,0,0,1,0,0,-0.0120326037354474,Val,1,0转+1持有,-0.0120326037354474
2024-04-09,0,0,0,1,1,0,0,0.0077922561641294,Val,0,零段同日冲突置0,0.0
2024-04-10,0,0,0,1,1,0,0,-0.0171814909232104,Val,0,零段同日冲突置0,-0.0
2024-04-11,0,0,0,0,0,0,0,0.0121410067752156,Val,0,基础0,0.0
2024-04-12,0,0,0,0,0,0,0,-0.0070992784570028,Val,0,基础0,-0.0
2024-04-15,0,0,0,0,0,0,0,0.0074115165886263,Val,0,基础0,0.0
2024-04-16,0,0,0,0,0,0,0,-0.0184309752659607,Val,0,基础0,-0.0
2024-04-17,0,0,0,0,0,1,0,0.0204461556487633,Val,0,基础0,0.0
2024-04-18,0,0,0,0,0,0,0,0.0008575352966544,Val,0,基础0,0.0
2024-04-19,0,0,0,0,1,0,0,-0.0061912774463832,Val,1,0转+1持有,-0.0061912774463832
2024-04-22,0,0,0,0,1,0,0,-0.005981880840849,Val,1,0转+1持有,-0.005981880840849
2024-04-23,0,0,0,0,1,0,0,-0.0090500223859333,Val,1,0转+1持有,-0.0090500223859333
2024-04-24,0,0,0,0,1,0,0,0.0058152658780841,Val,1,0转+1持有,0.0058152658780841
2024-04-25,0,0,0,1,1,0,0,0.0034162890025928,Val,0,零段同日冲突置0,0.0
2024-04-26,0,0,0,1,1,0,0,0.0214566842171133,Val,0,零段同日冲突置0,0.0
2024-04-29,0,0,0,0,1,0,0,0.0186094677101009,Val,1,0转+1持有,0.0186094677101009
2024-04-30,0,0,0,0,1,0,0,0.0049855171682184,Val,1,0转+1持有,0.0049855171682184
2024-05-06,1,0,0,0,0,0,0,0.0061615247454906,Val,1,基础+1,0.0061615247454906
2024-05-07,1,0,0,0,0,0,0,-0.0028695540733975,Val,1,基础+1,-0.0028695540733975
2024-05-08,1,0,0,0,0,0,0,-0.0099860821666087,Val,1,基础+1,-0.0099860821666087
2024-05-09,1,0,0,0,0,0,0,0.0184630018896394,Val,1,基础+1,0.0184630018896394
2024-05-10,1,1,0,0,0,0,0,-0.0106189229568459,Val,1,基础+1,-0.0106189229568459
2024-05-13,1,1,0,0,0,0,0,0.0009699391724191,Val,1,基础+1,0.0009699391724191
2024-05-14,1,0,0,0,0,0,0,-0.0023435198287407,Val,1,基础+1,-0.0023435198287407
2024-05-15,1,0,0,0,0,0,0,-0.0062685910405698,Val,1,基础+1,-0.0062685910405698
2024-05-16,0,0,0,0,0,0,0,-0.0077731849163127,Val,0,基础0,-0.0
2024-05-17,0,0,0,0,1,0,0,0.0144192357608872,Val,1,0转+1持有,0.0144192357608872
2024-05-20,0,0,0,0,1,0,0,0.0026730871892077,Val,1,0转+1持有,0.0026730871892077
2024-05-21,0,0,0,0,1,0,0,-0.0071621366282524,Val,1,0转+1持有,-0.0071621366282524
2024-05-22,0,0,0,0,1,0,0,-0.0042159098472374,Val,1,0转+1持有,-0.0042159098472374
2024-05-23,0,0,0,0,0,0,0,-0.0184311617435044,Val,0,基础0,-0.0
2024-05-24,0,0,0,0,0,0,0,-0.004236544383389,Val,0,基础0,-0.0
2024-05-27,0,0,0,0,0,0,0,0.0070372230480058,Val,0,基础0,0.0
2024-05-28,0,0,0,0,0,0,0,-0.0102057863305073,Val,0,基础0,-0.0
2024-05-29,0,0,0,0,0,0,0,0.0014703142621783,Val,0,基础0,0.0
2024-05-30,0,0,0,0,0,0,0,-0.0010677341462544,Val,0,基础0,-0.0
2024-05-31,-1,0,0,0,0,0,0,-0.0018707249925989,Val,-1,基础-1,0.0018707249925989
2024-06-03,-1,0,0,0,0,0,0,-0.0070859856675242,Val,-1,基础-1,0.0070859856675242
2024-06-04,-1,0,0,0,0,0,0,0.0124718575620244,Val,-1,基础-1,-0.0124718575620244
2024-06-05,-1,0,0,0,0,0,0,-0.0070084305713119,Val,-1,基础-1,0.0070084305713119
2024-06-06,-1,0,0,0,0,0,0,-0.008385982343677,Val,-1,基础-1,0.008385982343677
2024-06-07,0,0,0,0,0,0,0,-0.0123368584622246,Val,0,基础0,-0.0
2024-06-11,0,0,0,0,0,0,0,0.0051561889250468,Val,0,基础0,0.0
2024-06-12,0,0,0,0,0,0,0,0.004372165939892,Val,0,基础0,0.0
2024-06-13,0,0,0,1,0,0,0,-0.0098665504465138,Val,-1,0转-1持有,0.0098665504465138
2024-06-14,0,0,0,1,0,0,0,0.0017364476230832,Val,-1,0转-1持有,-0.0017364476230832
2024-06-17,0,0,0,0,0,0,0,0.0036023659526054,Val,0,基础0,0.0
2024-06-18,0,0,0,0,0,0,0,0.0052799957265561,Val,0,基础0,0.0
2024-06-19,0,0,0,0,0,0,0,-0.0140034836948343,Val,0,基础0,-0.0
2024-06-20,0,0,0,0,0,0,0,-0.0159309834763189,Val,0,基础0,-0.0
2024-06-21,0,0,0,0,0,0,1,-0.0014015567874989,Val,0,基础0,-0.0
2024-06-24,0,0,0,1,0,0,1,-0.0165059639219566,Val,-1,0转-1持有,0.0165059639219566
2024-06-25,0,0,0,1,0,0,0,-0.0094017698243757,Val,-1,0转-1持有,0.0094017698243757
2024-06-26,-1,0,0,0,0,0,0,0.0114986848274516,Val,-1,基础-1,-0.0114986848274516
2024-06-27,-1,0,0,0,0,0,1,-0.0168682552424151,Val,-1,基础-1,0.0168682552424151
2024-06-28,-1,0,0,0,0,0,0,0.0059245898803403,Val,-1,基础-1,-0.0059245898803403
2024-07-01,-1,0,0,0,0,0,0,0.0114869438036233,Val,-1,基础-1,-0.0114869438036233
2024-07-02,-1,0,0,0,0,0,0,-0.0110339895464436,Val,-1,基础-1,0.0110339895464436
2024-07-03,0,0,0,0,0,0,0,-0.0056533350976668,Val,0,基础0,-0.0
2024-07-04,0,0,0,0,0,0,0,-0.0180131480570362,Val,0,基础0,-0.0
2024-07-05,-1,0,0,0,0,0,0,0.0058319528150603,Val,-1,基础-1,-0.0058319528150603
2024-07-08,-1,0,0,0,0,0,0,-0.0168233452394568,Val,-1,基础-1,0.0168233452394568
2024-07-09,-1,0,0,0,0,0,0,0.0172072277313082,Val,-1,基础-1,-0.0172072277313082
2024-07-10,-1,0,0,0,0,0,0,0.0093314994617581,Val,-1,基础-1,-0.0093314994617581
2024-07-11,-1,0,0,0,0,0,0,0.0049299477324293,Val,-1,基础-1,-0.0049299477324293
2024-07-12,-1,0,1,0,0,0,0,-0.0047625714504452,Val,-1,基础-1,0.0047625714504452
2024-07-15,0,0,0,0,0,0,0,-0.0052850035508194,Val,0,基础0,-0.0
2024-07-16,0,0,0,0,0,0,0,0.0032419010903106,Val,0,基础0,0.0
2024-07-17,0,0,0,0,0,0,0,-0.0145672130684557,Val,0,基础0,-0.0
2024-07-18,0,0,0,0,0,0,0,0.0064104240401798,Val,0,基础0,0.0
2024-07-19,0,0,0,0,0,0,0,0.0040374674673135,Val,0,基础0,0.0
2024-07-22,0,0,0,0,0,0,0,-0.0019836695380622,Val,0,基础0,-0.0
2024-07-23,0,0,0,0,0,0,0,-0.030985896377533,Val,0,基础0,-0.0
2024-07-24,0,0,0,1,0,0,0,-0.0144017756134123,Val,-1,0转-1持有,0.0144017756134123
2024-07-25,0,0,0,1,0,0,0,0.0056034102157431,Val,-1,0转-1持有,-0.0056034102157431
2024-07-26,0,0,0,0,0,0,0,0.014999144728417,Val,0,基础0,0.0
2024-07-29,0,0,0,0,1,0,0,-0.0096981984386032,Val,1,0转+1持有,-0.0096981984386032
2024-07-30,0,0,0,0,1,0,0,4.347617981426133e-05,Val,1,0转+1持有,4.347617981426133e-05
2024-07-31,0,0,0,0,1,0,0,0.0424182329765245,Val,1,0转+1持有,0.0424182329765245
2024-08-01,0,0,0,0,1,0,0,-0.0157204800805024,Val,1,0转+1持有,-0.0157204800805024
2024-08-02,0,0,0,0,0,0,0,-0.0126348759104566,Val,0,基础0,-0.0
2024-08-05,0,0,0,0,0,0,0,-0.0032845567737517,Val,0,基础0,-0.0
2024-08-06,0,0,0,0,0,0,0,0.0015876960642946,Val,0,基础0,0.0
2024-08-07,0,0,0,0,0,0,0,-0.0022931013424802,Val,0,基础0,-0.0
2024-08-08,0,0,0,0,0,0,0,0.0086897391727207,Val,0,基础0,0.0
2024-08-09,0,0,0,0,0,0,0,-0.0128281719810454,Val,0,基础0,-0.0
2024-08-12,0,0,0,0,0,0,0,-0.0006361511825253,Val,0,基础0,-0.0
2024-08-13,0,0,0,0,0,0,0,0.0033633719150512,Val,0,基础0,0.0
2024-08-14,0,0,0,1,0,0,0,-0.015459295169836,Val,-1,0转-1持有,0.015459295169836
2024-08-15,0,0,0,1,0,0,0,0.0100734963316257,Val,-1,0转-1持有,-0.0100734963316257
2024-08-16,0,0,0,0,0,0,0,-0.0079244337778251,Val,0,基础0,-0.0
2024-08-19,0,0,0,0,0,0,0,0.0038497056402431,Val,0,基础0,0.0
2024-08-20,0,0,0,0,0,0,0,-0.0203245747897847,Val,0,基础0,-0.0
2024-08-21,0,0,0,0,0,0,0,8.871042691827036e-05,Val,0,基础0,0.0
2024-08-22,0,0,0,0,0,0,0,-0.0142727884955374,Val,0,基础0,-0.0
2024-08-23,0,0,0,0,0,0,0,0.0041701456194416,Val,0,基础0,0.0
2024-08-26,0,0,0,1,0,0,0,-0.0022827708135347,Val,-1,0转-1持有,0.0022827708135347
2024-08-27,0,0,0,1,0,0,0,-0.0101610901796257,Val,-1,0转-1持有,0.0101610901796257
2024-08-28,0,0,0,0,0,0,0,-0.0006414229787236,Val,0,基础0,-0.0
2024-08-29,0,0,0,0,0,0,0,0.0164931681197328,Val,0,基础0,0.0
2024-08-30,0,0,0,0,0,0,0,0.0163244930654327,Val,0,基础0,0.0
2024-09-02,0,0,0,0,0,0,0,-0.0191455977582246,Val,0,基础0,-0.0
2024-09-03,0,0,0,0,0,1,0,0.0053851675853324,Val,0,基础0,0.0
2024-09-04,0,0,0,0,0,0,0,0.0038272991544208,Val,0,基础0,0.0
2024-09-05,0,0,0,0,0,0,0,0.0052722608161093,Val,0,基础0,0.0
2024-09-06,0,0,0,0,0,0,0,-0.0199108900990833,Val,0,基础0,-0.0
2024-09-09,0,0,0,0,0,0,0,-0.0018244781293502,Val,0,基础0,-0.0
2024-09-10,0,0,0,0,0,0,0,-0.0042438515612407,Val,0,基础0,-0.0
2024-09-11,0,0,0,0,0,0,0,0.0064143212575102,Val,0,基础0,0.0
2024-09-12,0,0,0,1,0,0,0,-0.0041144829720952,Val,-1,0转-1持有,0.0041144829720952
2024-09-13,0,0,0,1,0,0,0,-0.0111781079478159,Val,-1,0转-1持有,0.0111781079478159
2024-09-18,0,0,0,0,0,0,0,0.0070503084320336,Val,0,基础0,0.0
2024-09-19,0,0,0,0,0,0,0,0.0074744109820374,Val,0,基础0,0.0
2024-09-20,0,0,0,0,0,0,0,-0.0042479447989769,Val,0,基础0,-0.0
2024-09-23,0,0,0,0,0,0,0,0.0063261318029206,Val,0,基础0,0.0
2024-09-24,0,0,0,0,1,0,0,0.0484973834392807,Val,1,0转+1持有,0.0484973834392807
2024-09-25,0,0,0,0,1,0,0,-0.0037183093983446,Val,1,0转+1持有,-0.0037183093983446
2024-09-26,1,0,0,0,0,1,0,0.0637470704587985,Val,1,基础+1,0.0637470704587985
2024-09-27,1,0,0,0,0,0,0,0.08404660395423,Val,1,基础+1,0.08404660395423
2024-09-30,1,0,0,0,0,0,0,0.1776262012644196,Val,1,基础+1,0.1776262012644196
2024-10-08,1,0,0,0,0,0,0,-0.0629673417469767,Val,1,基础+1,-0.0629673417469767
2024-10-09,1,1,0,0,0,1,0,-0.0407553983183235,Val,1,基础+1,-0.0407553983183235
2024-10-10,1,1,0,0,0,1,0,-0.0205529383357419,Val,1,基础+1,-0.0205529383357419
2024-10-11,1,1,0,0,0,1,0,-0.0259117584966699,Val,1,基础+1,-0.0259117584966699
2024-10-14,1,1,0,0,0,1,0,0.0135573760820122,Val,1,基础+1,0.0135573760820122
2024-10-15,1,1,0,0,0,0,0,-0.033091925367208,Val,1,基础+1,-0.033091925367208
2024-10-16,1,1,0,0,0,1,0,0.0196712599373745,Val,1,基础+1,0.0196712599373745
2024-10-17,0,0,0,0,0,0,0,-0.0152250116682239,Val,0,基础0,-0.0
2024-10-18,0,0,0,0,0,1,0,0.0488425668246157,Val,0,基础0,0.0
2024-10-21,0,0,0,0,0,0,0,0.0040057284444672,Val,0,基础0,0.0
2024-10-22,0,0,0,0,0,0,0,0.0073268382154141,Val,0,基础0,0.0
2024-10-23,0,0,0,0,1,0,0,0.0004265891031549,Val,1,0转+1持有,0.0004265891031549
2024-10-24,1,0,0,0,0,0,0,-0.0021352373722147,Val,1,基础+1,-0.0021352373722147
2024-10-25,1,0,0,0,0,0,0,0.0141308227508751,Val,1,基础+1,0.0141308227508751
2024-10-28,1,0,0,0,0,0,0,0.014953915266425,Val,1,基础+1,0.014953915266425
2024-10-29,1,0,0,0,0,0,0,-0.0185445055241498,Val,1,基础+1,-0.0185445055241498
2024-10-30,1,0,0,0,0,0,0,0.0079643308990322,Val,1,基础+1,0.0079643308990322
2024-10-31,1,0,0,0,0,0,0,0.0091340434480506,Val,1,基础+1,0.0091340434480506
2024-11-01,1,1,0,0,0,0,0,-0.0098293335273609,Val,1,基础+1,-0.0098293335273609
2024-11-04,1,0,0,0,0,0,0,0.015504254572932,Val,1,基础+1,0.015504254572932
2024-11-05,0,0,0,0,1,0,0,0.0352789665212094,Val,1,0转+1持有,0.0352789665212094
2024-11-06,0,0,0,0,1,0,0,-0.0119298470155356,Val,1,0转+1持有,-0.0119298470155356
2024-11-07,1,0,0,0,0,0,0,0.0404279804450042,Val,1,基础+1,0.0404279804450042
2024-11-08,1,0,0,0,0,0,0,-0.0151845343531343,Val,1,基础+1,-0.0151845343531343
2024-11-11,1,0,0,0,0,0,0,0.0222501964568597,Val,1,基础+1,0.0222501964568597
2024-11-12,1,0,0,0,0,0,1,-0.0181237424163043,Val,1,基础+1,-0.0181237424163043
2024-11-13,1,1,0,0,0,0,1,0.0010348791786258,Val,1,基础+1,0.0010348791786258
2024-11-14,0,0,0,0,0,0,1,-0.0296563830714414,Val,0,基础0,-0.0
2024-11-15,0,0,0,0,0,0,1,-0.0189990136957995,Val,0,基础0,-0.0
2024-11-18,0,0,0,0,0,1,1,-0.0174860098151562,Val,0,基础0,-0.0
2024-11-19,0,0,0,1,0,0,1,0.0143425873111155,Val,-1,0转-1持有,-0.0143425873111155
2024-11-20,0,0,0,1,0,0,1,0.0089238038013095,Val,-1,0转-1持有,-0.0089238038013095
2024-11-21,0,0,0,1,0,0,1,-0.0006829556917384,Val,-1,0转-1持有,0.0006829556917384
2024-11-22,0,0,0,0,1,0,1,-0.0359399051306992,Val,1,0转+1持有,-0.0359399051306992
2024-11-25,0,0,0,0,1,1,1,-0.0047221612028456,Val,1,0转+1持有,-0.0047221612028456
2024-11-26,0,0,0,0,1,0,1,-0.0100951162010844,Val,1,0转+1持有,-0.0100951162010844
2024-11-27,0,0,0,0,1,0,1,0.0235013334115521,Val,1,0转+1持有,0.0235013334115521
2024-11-28,0,0,0,0,1,0,1,-0.0094145116570507,Val,1,0转+1持有,-0.0094145116570507
2024-11-29,0,0,0,0,1,0,1,0.0183604284948948,Val,1,0转+1持有,0.0183604284948948
2024-12-02,0,0,0,0,1,0,0,0.0158924809556095,Val,1,0转+1持有,0.0158924809556095
2024-12-03,0,0,0,0,0,0,0,-0.0029022479427029,Val,0,基础0,-0.0
2024-12-04,0,0,0,0,0,0,0,-0.0124352297352129,Val,0,基础0,-0.0
2024-12-05,0,0,0,0,0,0,0,0.0081555677855269,Val,0,基础0,0.0
2024-12-06,0,0,0,1,0,0,0,0.0135234210600669,Val,-1,0转-1持有,-0.0135234210600669
2024-12-09,0,0,0,1,0,0,0,0.0248952661729096,Val,-1,0转-1持有,-0.0248952661729096
2024-12-10,0,0,0,1,1,0,0,-0.0259226119569342,Val,0,零段同日冲突置0,-0.0
2024-12-11,0,0,0,0,1,0,0,0.012632057918821,Val,1,0转+1持有,0.012632057918821
2024-12-12,0,0,0,0,1,0,0,0.002839051184756,Val,1,0转+1持有,0.002839051184756
2024-12-13,0,0,0,0,1,0,0,-0.0136490315076892,Val,1,0转+1持有,-0.0136490315076892
2024-12-16,0,0,0,0,0,0,0,-0.0144057994239098,Val,0,基础0,-0.0
2024-12-17,0,0,0,0,0,0,0,-0.0060548407964798,Val,0,基础0,-0.0
2024-12-18,0,0,0,0,0,0,0,-0.0054594552873113,Val,0,基础0,-0.0
2024-12-19,0,0,0,0,0,0,0,0.0104100465117109,Val,0,基础0,0.0
2024-12-20,0,0,0,0,0,0,0,0.0047110618671206,Val,0,基础0,0.0
2024-12-23,0,0,0,1,0,0,0,-0.0152988987821759,Val,-1,0转-1持有,0.0152988987821759
2024-12-24,0,0,0,1,0,0,0,0.0118874037380509,Val,-1,0转-1持有,-0.0118874037380509
2024-12-25,0,0,0,1,0,0,0,-0.0111437438538016,Val,-1,0转-1持有,0.0111437438538016
2024-12-26,0,0,0,0,0,0,0,0.0106287194798475,Val,0,基础0,0.0
2024-12-27,0,0,0,0,1,0,0,-0.0003786044017249,Val,1,0转+1持有,-0.0003786044017249
2024-12-30,0,0,0,0,1,0,0,0.0019641409191022,Val,1,0转+1持有,0.0019641409191022
2024-12-31,0,0,0,0,1,0,0,-0.0311955727797524,Val,1,0转+1持有,-0.0311955727797524
2025-01-02,0,0,0,0,1,1,0,-0.0288856479643446,Test,1,0转+1持有,-0.0288856479643446
2025-01-03,0,0,0,0,0,0,0,-0.0237152221872044,Test,0,基础0,-0.0
2025-01-06,0,0,0,0,0,0,1,0.0014955732040342,Test,0,基础0,0.0
2025-01-07,0,0,0,0,0,0,1,0.0061061050385777,Test,0,基础0,0.0
2025-01-08,0,0,0,0,0,0,1,-0.004487320781411,Test,0,基础0,-0.0
2025-01-09,0,0,0,0,0,0,0,0.0020575551993993,Test,0,基础0,0.0
2025-01-10,0,0,0,0,0,0,0,-0.0237291368653347,Test,0,基础0,-0.0
2025-01-13,0,0,0,0,0,0,0,0.0139221538622855,Test,0,基础0,0.0
2025-01-14,0,0,0,0,1,0,0,0.0307420811778345,Test,1,0转+1持有,0.0307420811778345
2025-01-15,0,0,0,0,1,0,0,-0.0023165065481132,Test,1,0转+1持有,-0.0023165065481132
2025-01-16,0,0,0,0,1,0,0,-0.0040555107030583,Test,1,0转+1持有,-0.0040555107030583
2025-01-17,0,0,0,0,1,0,0,0.0176893688775126,Test,1,0转+1持有,0.0176893688775126
2025-01-20,0,0,0,1,1,0,0,0.0031446525777907,Test,0,零段同日冲突置0,0.0
2025-01-21,0,0,0,1,0,0,0,-0.0058082981965558,Test,-1,0转-1持有,0.0058082981965558
2025-01-22,0,0,0,1,0,0,0,0.00936734997879,Test,-1,0转-1持有,-0.00936734997879
2025-01-23,0,0,0,0,0,0,0,-0.0157064343839776,Test,0,基础0,-0.0
2025-01-24,0,0,0,0,0,0,0,0.0161574586032084,Test,0,基础0,0.0
2025-01-27,0,0,0,0,0,0,0,-0.0030580596206177,Test,0,基础0,-0.0
2025-02-05,0,0,0,0,0,0,0,-0.0064332582154508,Test,0,基础0,-0.0
2025-02-06,0,0,0,0,1,0,0,0.0255789740255647,Test,1,0转+1持有,0.0255789740255647
2025-02-07,0,0,0,0,1,0,0,0.0187736313135025,Test,1,0转+1持有,0.0187736313135025
2025-02-10,1,0,0,0,0,0,0,0.0054846995493955,Test,1,基础+1,0.0054846995493955
2025-02-11,1,0,0,0,0,0,0,-0.0083205933369383,Test,1,基础+1,-0.0083205933369383
2025-02-12,1,0,0,0,0,0,0,0.0165785998737486,Test,1,基础+1,0.0165785998737486
